code,lat,lng,population,x,y
43440,41.5247,-82.7766,4665,1353486.574004509,4647773.710746982
43442,41.4147,-83.2135,1015,1318368.4102477643,4631269.640468613
43443,41.4517,-83.4674,1856,1296655.8427512664,4632990.786530234
43445,41.5694,-83.3116,1188,1308209.7483850429,4647540.843690098
43446,41.6835,-82.8047,118,1349028.6752750813,4665154.997746938
43447,41.5611,-83.4381,3343,1297749.0149673484,4645429.10150808
43449,41.5236,-83.1278,8057,1324147.3930459823,4644203.152462117
43450,41.4023,-83.4736,3454,1296747.1469489345,4627439.74799046
43451,41.3127,-83.6143,1126,1286055.1421834407,4616178.618251365
43452,41.512,-82.9377,13443,1340187.561360881,4644764.161591459
43456,41.6514,-82.8226,678,1347962.4222204895,4661406.607604948
43457,41.2706,-83.4326,1443,1301810.5804946912,4613175.648858392
43458,41.5302,-83.2128,312,1316959.5370097687,4644121.108673977
43460,41.6049,-83.5638,6230,1286713.7083929128,4649133.963443932
43462,41.2967,-83.6832,1096,1280471.1331461507,4613771.403880842
43463,41.5091,-83.5085,253,1292510.4465768677,4638992.18882599
43464,41.391,-82.899,1336,1345009.9949210049,4631687.4657526035
43465,41.5861,-83.493,5599,1292854.9491896085,4647698.072840387
43466,41.2993,-83.4701,2141,1298310.672948551,4616018.164026953
43467,41.2426,-83.4896,131,1297372.1520034126,4609531.709879505
43468,41.6037,-83.3399,565,1305415.4454657766,4651087.715434127
43469,41.4512,-83.3646,3014,1305262.767169782,4633896.597978616
43501,41.6625,-84.4355,844,1213333.2094389559,4647886.370251936
43502,41.5333,-84.3048,7064,1225686.8433219297,4634622.6426429
43504,41.6989,-83.831,1110,1263293.7458189358,4657159.684956507
43505,41.5239,-84.7303,98,1190246.4793136227,4630063.0536753535
43506,41.4748,-84.5629,15010,1204767.040681337,4625966.285033325
43510,41.4199,-84.0137,157,1251324.948450456,4624522.6441652775
43511,41.2953,-83.8349,856,1267766.2114122503,4612249.696876795
43512,41.2799,-84.3626,28208,1223689.1027549666,4605963.850237141
43515,41.5577,-83.9866,8174,1251982.8893070777,4640081.1890719365
43516,41.2239,-83.8964,2776,1263447.910783974,4603763.313003643
43517,41.4425,-84.7349,3494,1190732.8909611902,4620977.836392101
43518,41.5842,-84.757,2572,1187371.9842133892,4636551.143089151
43519,41.4222,-84.3966,143,1219256.3336507352,4621498.361944055
43520,41.3907,-84.6313,77,1199958.72463389,4616058.107550657
43521,41.6717,-84.325,2693,1222440.7908331556,4649837.341414429
43522,41.4379,-83.8552,3249,1264376.9686451918,4627924.371657443
43523,41.3411,-84.0005,133,1253346.979743951,4615876.959846717
43524,41.2292,-84.0341,1239,1251826.765159864,4603141.234415751
43525,41.4667,-83.7055,1191,1276555.780147675,4632472.355867657
43526,41.3034,-84.7589,5995,1190205.7436870998,4605322.924895487
43527,41.2549,-84.1447,2152,1242249.5957966107,4605039.284995775
43528,41.6226,-83.7257,16746,1272988.936520003,4649623.885417345
43529,41.1872,-83.7847,220,1273261.667009455,4600678.837904032
43530,41.3258,-84.2793,15,1230158.4843698894,4611770.450356497
43531,41.6367,-84.4952,156,1208641.7385853464,4644521.946832809
43532,41.4514,-83.9859,3775,1253283.8456087308,4628268.733362659
43533,41.6905,-84.0624,1509,1244110.6055246727,4654182.056102806
43534,41.3773,-83.9425,1662,1257783.0973861725,4620412.0692574205
43535,41.3084,-84.0457,721,1249937.804235485,4611845.991859301
43536,41.2917,-84.6278,383,1201321.6170949275,4605081.391342322
43537,41.5817,-83.6628,29075,1278733.1811218034,4645647.417110318
43540,41.6952,-83.926,1459,1255421.6515865382,4655902.823003027
43541,41.3009,-83.8296,137,1268144.3199053584,4612919.719008123
43542,41.5684,-83.7757,4443,1269467.246373123,4643146.363539272
43543,41.5982,-84.6147,7364,1199095.5759401447,4639259.302579293
43545,41.391,-84.1433,13954,1240810.0831698151,4620183.113186765
43547,41.492,-83.8706,370,1262448.3350446755,4633802.414054452
43548,41.2037,-84.1683,721,1240852.4395751671,4599143.564907399
43549,41.3781,-84.5269,1359,1208836.4132911388,4615512.9192422535
43551,41.5429,-83.5927,43235,1285059.7996136588,4641974.231918844
43553,41.5306,-84.2297,330,1231990.9440606753,4634961.45109061
43554,41.6656,-84.5363,2413,1204896.6429586974,4647394.765280487
43555,41.4351,-84.2544,333,1231009.4870034405,4624133.64958467
43556,41.2946,-84.5417,1762,1208508.9280623905,4606108.553803177
43557,41.4861,-84.4089,3161,1217516.591669246,4628499.083214902
43558,41.5945,-83.8718,13088,1261133.5521468273,4645188.135094491
43560,41.708,-83.7068,34204,1273532.7925014067,4659290.403414536
43565,41.4192,-83.7408,349,1274173.361066123,4626871.382518889
43566,41.5022,-83.7331,8371,1273820.77091727,4636169.841127921
43567,41.5668,-84.1537,13240,1237924.4754064605,4639638.299874049
43569,41.3516,-83.7973,2628,1270249.5948021626,4618846.350602743
43570,41.5756,-84.4421,3152,1213748.5932463661,4638171.197119088
43571,41.5194,-83.8115,7753,1267062.460539808,4637376.737096382
43604,41.6614,-83.5249,9248,1289263.5739011536,4655775.427076924
43605,41.6525,-83.5085,25007,1290741.034462038,4654937.659219259
43606,41.6712,-83.606,25671,1282381.4590260105,4656118.10412222
43607,41.6504,-83.5974,20494,1283353.0122475727,4653884.254926828
43608,41.6779,-83.5344,12948,1288268.0632295287,4657522.252717142
43609,41.6298,-83.5773,20519,1285281.8601599669,4651778.399248802
43610,41.6767,-83.5573,4159,1286373.8679238956,4657177.440481539
43611,41.7045,-83.4892,18505,1291706.3879908563,4660898.740082001
43612,41.7046,-83.5656,29718,1285339.0971309678,4660203.158826356
43613,41.7039,-83.6034,32116,1282198.0249395936,4659777.829158031
43614,41.6028,-83.6292,29866,1281281.2681008724,4648300.238916994
43615,41.6492,-83.6706,39449,1277263.0899454914,4653081.6417061305
43616,41.6418,-83.4714,20480,1293967.733981998,4654092.371162363
43617,41.6668,-83.717,7659,1273180.9593734588,4654617.099083311
43619,41.608,-83.4806,7454,1293619.0284947283,4650248.42090274
43620,41.6654,-83.5536,5019,1286821.302495834,4655955.098452948
43623,41.708,-83.6434,20320,1278815.0957557433,4659867.5254764985
43701,39.9274,-82.0041,55361,1440602.4833618393,4478020.889737213
43711,39.8317,-81.5748,87,1478786.9433940891,4472045.138309168
43713,39.9853,-81.1375,7227,1514033.9661080684,4494112.364204072
43716,39.8484,-81.0368,1806,1524736.3063988774,4480031.729899661
43717,39.7906,-81.5562,156,1480977.3428084226,4467674.682399087
43718,40.032,-81.0066,3049,1524539.8847389412,4500837.209357339
43719,40.0192,-81.0767,2319,1518731.043553799,4498593.619053234
43720,39.8,-81.891,1304,1452083.0791032477,4465050.706888129
43721,39.947,-82.2565,140,1418702.8041888576,4477536.35690528
43722,39.9159,-81.5201,324,1482262.7261441257,4482032.085557959
43723,39.9623,-81.5485,4671,1479155.2100500427,4486882.419511288
43724,39.7467,-81.5153,8865,1485126.9798085666,4463241.370456306
43725,40.027,-81.582,19520,1475349.146352721,4493714.410252302
43727,39.8897,-81.8301,1517,1456050.069989257,4475698.403999789
43728,39.4953,-81.8773,1072,1457516.7186776805,4431267.202031568
43730,39.6361,-82.1102,2277,1435500.8513984515,4444459.294064995
43731,39.7623,-82.084,5200,1436025.2893701927,4458788.150276478
43732,39.852,-81.6576,1648,1471387.0343418992,4473388.870248055
43733,39.9236,-81.543,57,1480187.3769147464,4482633.9342423985
43734,39.8778,-81.9117,1212,1449217.4436829272,4473490.308986056
43735,39.8501,-82.1221,382,1431548.6924965521,4468160.352404348
43736,40.065,-81.2558,19,1502710.9006841436,4501627.9449958345
43738,39.8555,-82.1378,73,1430127.4928524625,4468595.760196986
43739,39.8699,-82.3026,2380,1415793.212894956,4468473.348144568
43740,39.9522,-82.2128,220,1422376.3002863259,4478572.389366354
43746,39.9601,-82.1756,1261,1425455.5051192993,4479842.532280934
43747,39.8488,-81.0921,1229,1519981.8159179054,4479433.070584033
43748,39.6965,-82.3155,2711,1417017.3794495543,4449035.499779252
43749,40.1589,-81.549,2308,1476257.9502850822,4508769.798666964
43750,39.9945,-81.5006,145,1482791.2617372614,4491003.661005763
43754,39.7684,-81.2316,1318,1509198.7523965212,4468868.196137533
43755,40.0459,-81.4479,1732,1486552.859110095,4497319.575873847
43756,39.6487,-81.8532,4909,1457451.6191720108,4448611.090456539
43758,39.6482,-81.9127,3000,1452336.4317612841,4447913.121510862
43759,40.0631,-81.0743,235,1518272.1019155805,4503511.482841002
43760,39.8788,-82.188,1949,1425502.5213162405,4470661.265854639
43761,39.6626,-82.1363,54,1432892.523960571,4447134.458442928
43762,40.0088,-81.7387,5346,1462194.4043278187,4489957.577668227
43764,39.7174,-82.2019,8177,1426504.1298841494,4452546.3500692295
43766,39.5869,-82.2488,1492,1424232.245194253,4437526.539642222
43767,39.9934,-81.8024,1425,1456958.4214547558,4487546.602264118
43768,40.0392,-81.4522,223,1486282.9144773388,4496525.035560283
43771,39.8458,-81.9175,1796,1449167.2395663434,4469864.715028681
43772,39.9095,-81.558,1811,1479105.1550464234,4480896.485632659
43773,39.9866,-81.2899,2964,1500956.9735717573,4492506.152111637
43777,39.8187,-82.0792,4568,1435662.2677955143,4465118.626844053
43778,40.0081,-81.3728,1428,1493537.9555409257,4493958.013026274
43779,39.8162,-81.4243,888,1491936.4948463994,4472003.09513308
43780,39.9337,-81.458,2235,1487328.4572325232,4484710.485916142
43782,39.611,-82.2085,727,1427378.0252392958,4440630.801124385
43783,39.7936,-82.2991,4743,1417121.655304125,4460015.646348475
43786,39.7112,-81.2758,56,1506244.6653264682,4461990.997967462
43787,39.549,-81.8262,2815,1461174.1208149276,4437800.494719291
43788,39.8036,-81.332,816,1500050.070895522,4471643.803718402
43791,39.8713,-82.0987,133,1433265.3679609108,4470768.223869956
43793,39.7515,-81.0759,4829,1522838.2256297995,4468781.582550319
43802,40.0793,-81.8718,1334,1449804.6953598717,4496356.845168054
43804,40.4476,-81.6792,4045,1460971.782390618,4539467.824791906
43805,40.3983,-81.9688,66,1437036.4213817064,4530822.9642518405
43811,40.1804,-81.8951,763,1446387.8730180706,4507360.525114667
43812,40.2754,-81.866,18669,1447528.412528796,4518252.001998334
43821,40.1069,-81.9998,4557,1438472.976690311,4498051.1811649855
43822,40.1316,-82.1293,4668,1427062.8059224305,4499422.810568974
43824,40.3711,-81.7623,3991,1455001.1661402415,4530036.854621141
43830,40.0386,-82.0998,6593,1430867.4235138153,4489382.159908228
43832,40.2739,-81.594,7341,1470745.2111770841,4521073.335060726
43836,40.2087,-81.7197,107,1460960.8574872052,4512423.879325412
43837,40.3404,-81.5215,1784,1475955.677401947,4529286.875000402
43840,40.4052,-81.589,1279,1469261.4863432613,4535747.817474083
43842,40.1412,-82.0099,345,1437131.648808584,4501761.621939835
43843,40.3407,-82.1559,1449,1421909.7062529973,4522417.359570385
43844,40.3172,-82.056,3778,1430745.9725439628,4520861.666548794
43845,40.2718,-81.7361,4803,1458656.9422082135,4519269.065615328
43901,40.2126,-80.8815,2082,1532468.4718195559,4522426.96305064
43902,39.9053,-80.9578,200,1530653.0082435263,4487295.01347975
43903,40.4731,-80.9596,1937,1521792.6168871839,4550518.690656313
43905,40.1073,-80.8412,474,1537540.0695770145,4511175.031986483
43906,40.0204,-80.7638,7952,1545512.3550979646,4502415.891687508
43907,40.2632,-81.0307,5369,1518955.9237241028,4526307.4984754305
43908,40.5195,-80.884,1321,1527501.920443005,4556579.391258742
43909,40.0701,-80.8176,78,1540134.9757778519,4507311.410064303
43910,40.3742,-80.8072,3379,1536298.0270043216,4541309.733482202
43912,40.0752,-80.7747,6060,1543727.4943239111,4508390.828063437
43913,40.2683,-80.6319,1322,1552905.932655942,4531618.8406337695
43914,39.7687,-80.9454,66,1533799.0823436682,4472222.083521875
43915,39.7819,-80.9113,1383,1536529.4182871222,4474093.924461707
43917,40.2251,-80.8031,2647,1538969.3738689085,4524750.723324933
43920,40.6774,-80.6006,21662,1549073.42711637,4577566.580788323
43925,40.4506,-80.8604,119,1530579.4608323723,4549185.948331281
43926,40.5092,-80.6241,247,1549755.833487619,4558547.593971919
43928,40.0109,-80.8993,235,1534052.2820888734,4499748.078201686
43930,40.5676,-80.7659,681,1536784.4086418485,4563343.606483477
43931,39.6673,-80.872,168,1541661.6364153824,4461788.70249416
43932,40.5111,-80.7915,970,1535495.1913898676,4556744.7985376
43933,39.9372,-80.888,1969,1536152.3560054004,4491671.061306477
43934,40.0756,-80.7901,227,1542403.305462433,4508251.643789319
43935,40.1036,-80.7361,7968,1546588.0996036236,4512016.385876924
43938,40.3203,-80.625,5196,1552672.7034816789,4537495.07044171
43939,40.1753,-80.7979,436,1540187.7587817544,4519265.254552563
43940,40.0284,-80.8245,321,1540189.4257447552,4502583.824329156
43942,39.8679,-80.8168,2271,1543328.0239320723,4484793.903820522
43943,40.2083,-80.7125,3452,1546968.5872357753,4523963.326549098
43944,40.4261,-80.7613,2328,1539395.3366236123,4547638.936913221
43945,40.6195,-80.835,2972,1530104.9606927522,4568298.245825914
43946,39.6526,-80.9243,1836,1537381.5833719163,4459534.300491778
43947,39.9675,-80.7643,5002,1546291.0574154207,4496516.261137255
43948,40.2709,-80.7815,514,1540099.8173619984,4530110.210889447
43950,40.0778,-80.9788,16212,1526221.2013095662,4506264.729656975
43951,40.111,-81.0102,169,1523028.4526064864,4509594.93035755
43952,40.3698,-80.634,17977,1551122.5903773482,4542900.190491951
43953,40.3524,-80.6781,11637,1547639.5198799125,4540429.3526217425
43961,40.5185,-80.6285,234,1549234.1501056072,4559530.143608721
43962,40.6781,-80.8862,66,1524847.7505967421,4574215.401645511
43963,40.1681,-80.6996,1249,1548700.5725800178,4519639.997317058
43964,40.4733,-80.6325,9098,1549611.0993900467,4554447.1363956295
43967,40.0226,-80.9373,37,1530618.0383672644,4500603.430562485
43968,40.6171,-80.6621,6546,1544815.7760102088,4570105.456907216
43971,40.1581,-80.7077,1033,1548164.8891459554,4518428.62662997
43972,40.1032,-80.9756,93,1526106.878929378,4509131.618688121
43973,40.1925,-81.277,1947,1498997.4798319973,4515585.09875032
43974,40.1815,-80.8882,99,1532376.173638608,4518883.444552697
43976,40.3496,-80.9021,1543,1528594.4140661152,4537442.758650154
43977,40.1451,-81.0757,2178,1516909.6809328962,4512628.697233722
43981,40.1839,-80.9959,176,1523138.1265421226,4517882.446621459
43983,40.1507,-81.2145,436,1504962.0272009496,4511646.644056574
43985,40.1623,-81.1326,270,1511786.5074158018,4513883.773252227
43986,40.3745,-81.0004,1728,1519836.266108911,4539058.219523874
43988,40.4012,-81.1016,2351,1510810.5603755256,4540849.871373515
44001,41.3617,-82.2538,20837,1399466.6833293787,4635002.349569608
44003,41.6225,-80.5754,4275,1535953.5770390579,4683100.499161066
44004,41.8679,-80.7947,31661,1513705.1419496113,4707754.609132066
44010,41.7554,-80.8584,1666,1510202.5556917689,4694472.561421802
44011,41.4467,-82.0204,24847,1417817.0441376236,4646940.492309388
44012,41.5019,-82.0111,25206,1417805.7084719404,4653181.877671794
44017,41.3676,-81.8618,18611,1432240.224292344,4639857.140433404
44021,41.4527,-81.1526,6347,1490380.6295275935,4657318.317457044
44022,41.4494,-81.4314,17150,1467087.6238845885,4653748.390826281
44023,41.3872,-81.3042,19075,1478685.891235344,4648277.635162864
44024,41.5719,-81.2056,23795,1484106.9400174674,4669968.842726672
44026,41.5344,-81.3421,10877,1473271.3793654703,4664224.665427202
44028,41.3187,-81.9344,8931,1426857.771345317,4633626.964332726
44030,41.9345,-80.5803,15868,1530448.9816092765,4717764.390120934
44032,41.659,-80.6683,1505,1527604.6678602253,4686031.844846239
44035,41.3724,-82.1051,61921,1411779.2868344332,4637767.168141489
44039,41.3964,-82.0033,35630,1419968.0434773741,4641528.128009133
44040,41.5324,-81.415,3032,1467206.2404905204,4663170.825108884
44041,41.8029,-80.9474,13910,1502034.3391385027,4698699.728342139
44044,41.2854,-82.0431,14911,1418213.1117062892,4628750.335340763
44045,41.7427,-81.2821,421,1475093.6576935842,4688091.702533634
44046,41.5384,-81.0734,2187,1495677.2676885938,4667780.37151411
44047,41.7335,-80.7562,9156,1519071.1520736045,4693260.90422858
44048,41.8723,-80.6601,2178,1524829.6609522826,4709869.921661607
44049,41.2664,-82.3064,194,1396379.775095683,4623848.410695344
44050,41.2423,-82.1279,6724,1411703.77090324,4623049.357483877
44052,41.4578,-82.171,29249,1405054.0810864067,4646567.691155272
44053,41.432,-82.2038,20735,1402671.3106683055,4643350.300870818
44054,41.4823,-82.0965,12484,1410941.4729751674,4650085.879111848
44055,41.4361,-82.135,19331,1408373.7490692665,4644535.750266711
44056,41.3222,-81.4996,12156,1463281.7971420025,4638821.804895977
44057,41.8054,-81.0588,19447,1492719.8763720272,4697663.989176833
44060,41.6895,-81.3421,60360,1470906.4385160096,4681483.474919175
44062,41.4455,-81.0373,15085,1500147.3463564287,4657864.51497127
44064,41.6034,-81.057,1618,1496033.2220604762,4675206.41307407
44065,41.475,-81.2345,4058,1483180.927637088,4658851.067087652
44067,41.3208,-81.5429,19995,1459670.0412644465,4638178.893173664
44068,41.9046,-80.685,226,1522234.6133207232,4713162.208437261
44070,41.4201,-81.9131,32442,1427183.2508061547,4645140.299663688
44072,41.4763,-81.3342,4583,1474816.646464941,4657849.57486201
44074,41.2899,-82.2229,11957,1403060.7980498434,4627339.534380411
44076,41.5293,-80.8208,5313,1516944.8955953298,4669758.593104289
44077,41.7079,-81.199,58253,1482557.3644513784,4685179.2775521
44080,41.3706,-81.0651,153,1498984.8427724526,4649202.02791062
44081,41.7679,-81.1433,6930,1486268.6715257908,4692503.041383741
44082,41.7677,-80.5741,1511,1533693.359395358,4699277.213598104
44084,41.6603,-80.8606,3707,1511534.0184889282,4683862.789698792
44085,41.6053,-80.8709,3232,1511548.4418544224,4677618.8135720445
44086,41.6762,-81.0573,2221,1494869.484134131,4683304.437521632
44087,41.3289,-81.4559,22626,1466847.447093213,4640060.970683463
44089,41.41,-82.3554,15899,1390283.2313826499,4639312.683345694
44090,41.1712,-82.2269,11085,1404381.4693962217,4614090.825032954
44092,41.6046,-81.4692,16786,1461586.7670653213,4670590.175164252
44093,41.5383,-80.5964,1454,1535567.7974426905,4673471.919412958
44094,41.6302,-81.4076,37634,1466343.266672944,4674137.620203672
44095,41.6587,-81.4445,32616,1462831.8747389545,4676889.656458455
44099,41.5623,-80.9667,2528,1504223.270229756,4671695.846086751
44101,41.5234,-81.5996,624,1451905.3854380767,4660088.459325207
44102,41.4735,-81.7398,43347,1440914.5145121224,4652978.930059263
44103,41.5157,-81.6405,14469,1448599.4135017432,4658775.316250644
